Implementation smell,Namespace,Class,File,Method,Description
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitEmployeePayHistoryEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("EmployeePayHistoryEntity"' "RateChangeDate"' "RateChangeDate"' false' "DateTime"' 0' 0' 0' false' ""' null' typeof(System.DateTime)' 4);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitIllustrationEntityMappings,The following statement contains a magic number: this.AddElementMapping("IllustrationEntity"' @"AdventureWorks"' @"Production"' "Illustration"' 3' 0);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitIllustrationEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("IllustrationEntity"' "Diagram"' "Diagram"' true' "Xml"' 2147483647' 0' 0' false' ""' null' typeof(System.String)' 0);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitIllustrationEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("IllustrationEntity"' "IllustrationId"' "IllustrationID"' false' "Int"' 0' 10' 0' true' "SCOPE_IDENTITY()"' null' typeof(System.Int32)' 1);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitIllustrationEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("IllustrationEntity"' "ModifiedDate"' "ModifiedDate"' false' "DateTime"' 0' 0' 0' false' ""' null' typeof(System.DateTime)' 2);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitJobCandidateEntityMappings,The following statement contains a magic number: this.AddElementMapping("JobCandidateEntity"' @"AdventureWorks"' @"HumanResources"' "JobCandidate"' 4' 0);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitJobCandidateEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("JobCandidateEntity"' "EmployeeId"' "BusinessEntityID"' true' "Int"' 0' 10' 0' false' ""' null' typeof(System.Int32)' 0);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitJobCandidateEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("JobCandidateEntity"' "JobCandidateId"' "JobCandidateID"' false' "Int"' 0' 10' 0' true' "SCOPE_IDENTITY()"' null' typeof(System.Int32)' 1);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitJobCandidateEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("JobCandidateEntity"' "ModifiedDate"' "ModifiedDate"' false' "DateTime"' 0' 0' 0' false' ""' null' typeof(System.DateTime)' 2);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitJobCandidateEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("JobCandidateEntity"' "Resume"' "Resume"' true' "Xml"' 2147483647' 0' 0' false' ""' null' typeof(System.String)' 3);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitJobCandidateEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("JobCandidateEntity"' "Resume"' "Resume"' true' "Xml"' 2147483647' 0' 0' false' ""' null' typeof(System.String)' 3);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitLocationEntityMappings,The following statement contains a magic number: this.AddElementMapping("LocationEntity"' @"AdventureWorks"' @"Production"' "Location"' 5' 0);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitLocationEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("LocationEntity"' "Availability"' "Availability"' false' "Decimal"' 0' 8' 2' false' ""' null' typeof(System.Decimal)' 0);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitLocationEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("LocationEntity"' "Availability"' "Availability"' false' "Decimal"' 0' 8' 2' false' ""' null' typeof(System.Decimal)' 0);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitLocationEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("LocationEntity"' "CostRate"' "CostRate"' false' "SmallMoney"' 0' 10' 4' false' ""' null' typeof(System.Decimal)' 1);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitLocationEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("LocationEntity"' "CostRate"' "CostRate"' false' "SmallMoney"' 0' 10' 4' false' ""' null' typeof(System.Decimal)' 1);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitLocationEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("LocationEntity"' "LocationId"' "LocationID"' false' "SmallInt"' 0' 5' 0' true' "SCOPE_IDENTITY()"' null' typeof(System.Int16)' 2);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitLocationEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("LocationEntity"' "LocationId"' "LocationID"' false' "SmallInt"' 0' 5' 0' true' "SCOPE_IDENTITY()"' null' typeof(System.Int16)' 2);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitLocationEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("LocationEntity"' "ModifiedDate"' "ModifiedDate"' false' "DateTime"' 0' 0' 0' false' ""' null' typeof(System.DateTime)' 3);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitLocationEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("LocationEntity"' "Name"' "Name"' false' "NVarChar"' 50' 0' 0' false' ""' null' typeof(System.String)' 4);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitLocationEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("LocationEntity"' "Name"' "Name"' false' "NVarChar"' 50' 0' 0' false' ""' null' typeof(System.String)' 4);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitPasswordEntityMappings,The following statement contains a magic number: this.AddElementMapping("PasswordEntity"' @"AdventureWorks"' @"Person"' "Password"' 5' 0);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitPasswordEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("PasswordEntity"' "BusinessEntityId"' "BusinessEntityID"' false' "Int"' 0' 10' 0' false' ""' null' typeof(System.Int32)' 0);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitPasswordEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("PasswordEntity"' "PasswordHash"' "PasswordHash"' false' "VarChar"' 128' 0' 0' false' ""' null' typeof(System.String)' 2);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitPasswordEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("PasswordEntity"' "PasswordHash"' "PasswordHash"' false' "VarChar"' 128' 0' 0' false' ""' null' typeof(System.String)' 2);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitPasswordEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("PasswordEntity"' "PasswordSalt"' "PasswordSalt"' false' "VarChar"' 10' 0' 0' false' ""' null' typeof(System.String)' 3);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitPasswordEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("PasswordEntity"' "PasswordSalt"' "PasswordSalt"' false' "VarChar"' 10' 0' 0' false' ""' null' typeof(System.String)' 3);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitPasswordEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("PasswordEntity"' "Rowguid"' "rowguid"' false' "UniqueIdentifier"' 0' 0' 0' false' ""' null' typeof(System.Guid)' 4);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitPersonEntityMappings,The following statement contains a magic number: this.AddElementMapping("PersonEntity"' @"AdventureWorks"' @"Person"' "Person"' 13' 0);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitPersonEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("PersonEntity"' "AdditionalContactInfo"' "AdditionalContactInfo"' true' "Xml"' 2147483647' 0' 0' false' ""' null' typeof(System.String)' 0);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitPersonEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("PersonEntity"' "BusinessEntityId"' "BusinessEntityID"' false' "Int"' 0' 10' 0' false' ""' null' typeof(System.Int32)' 1);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitPersonEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("PersonEntity"' "Demographics"' "Demographics"' true' "Xml"' 2147483647' 0' 0' false' ""' null' typeof(System.String)' 2);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitPersonEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("PersonEntity"' "Demographics"' "Demographics"' true' "Xml"' 2147483647' 0' 0' false' ""' null' typeof(System.String)' 2);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitPersonEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("PersonEntity"' "EmailPromotion"' "EmailPromotion"' false' "Int"' 0' 10' 0' false' ""' null' typeof(System.Int32)' 3);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitPersonEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("PersonEntity"' "EmailPromotion"' "EmailPromotion"' false' "Int"' 0' 10' 0' false' ""' null' typeof(System.Int32)' 3);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitPersonEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("PersonEntity"' "FirstName"' "FirstName"' false' "NVarChar"' 50' 0' 0' false' ""' null' typeof(System.String)' 4);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitPersonEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("PersonEntity"' "FirstName"' "FirstName"' false' "NVarChar"' 50' 0' 0' false' ""' null' typeof(System.String)' 4);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitPersonEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("PersonEntity"' "LastName"' "LastName"' false' "NVarChar"' 50' 0' 0' false' ""' null' typeof(System.String)' 5);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitPersonEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("PersonEntity"' "LastName"' "LastName"' false' "NVarChar"' 50' 0' 0' false' ""' null' typeof(System.String)' 5);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitPersonEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("PersonEntity"' "MiddleName"' "MiddleName"' true' "NVarChar"' 50' 0' 0' false' ""' null' typeof(System.String)' 6);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitPersonEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("PersonEntity"' "MiddleName"' "MiddleName"' true' "NVarChar"' 50' 0' 0' false' ""' null' typeof(System.String)' 6);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitPersonEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("PersonEntity"' "ModifiedDate"' "ModifiedDate"' false' "DateTime"' 0' 0' 0' false' ""' null' typeof(System.DateTime)' 7);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitPersonEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("PersonEntity"' "NameStyle"' "NameStyle"' false' "Bit"' 0' 0' 0' false' ""' null' typeof(System.Boolean)' 8);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitPersonEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("PersonEntity"' "PersonType"' "PersonType"' false' "NChar"' 2' 0' 0' false' ""' null' typeof(System.String)' 9);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitPersonEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("PersonEntity"' "PersonType"' "PersonType"' false' "NChar"' 2' 0' 0' false' ""' null' typeof(System.String)' 9);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitPersonEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("PersonEntity"' "Rowguid"' "rowguid"' false' "UniqueIdentifier"' 0' 0' 0' false' ""' null' typeof(System.Guid)' 10);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitPersonEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("PersonEntity"' "Suffix"' "Suffix"' true' "NVarChar"' 10' 0' 0' false' ""' null' typeof(System.String)' 11);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitPersonEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("PersonEntity"' "Suffix"' "Suffix"' true' "NVarChar"' 10' 0' 0' false' ""' null' typeof(System.String)' 11);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitPersonEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("PersonEntity"' "Title"' "Title"' true' "NVarChar"' 8' 0' 0' false' ""' null' typeof(System.String)' 12);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitPersonEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("PersonEntity"' "Title"' "Title"' true' "NVarChar"' 8' 0' 0' false' ""' null' typeof(System.String)' 12);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitPersonPhoneEntityMappings,The following statement contains a magic number: this.AddElementMapping("PersonPhoneEntity"' @"AdventureWorks"' @"Person"' "PersonPhone"' 4' 0);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitPersonPhoneEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("PersonPhoneEntity"' "BusinessEntityId"' "BusinessEntityID"' false' "Int"' 0' 10' 0' false' ""' null' typeof(System.Int32)' 0);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitPersonPhoneEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("PersonPhoneEntity"' "PhoneNumber"' "PhoneNumber"' false' "NVarChar"' 25' 0' 0' false' ""' null' typeof(System.String)' 2);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitPersonPhoneEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("PersonPhoneEntity"' "PhoneNumber"' "PhoneNumber"' false' "NVarChar"' 25' 0' 0' false' ""' null' typeof(System.String)' 2);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitPersonPhoneEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("PersonPhoneEntity"' "PhoneNumberTypeId"' "PhoneNumberTypeID"' false' "Int"' 0' 10' 0' false' ""' null' typeof(System.Int32)' 3);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitPersonPhoneEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("PersonPhoneEntity"' "PhoneNumberTypeId"' "PhoneNumberTypeID"' false' "Int"' 0' 10' 0' false' ""' null' typeof(System.Int32)' 3);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitPhoneNumberTypeEntityMappings,The following statement contains a magic number: this.AddElementMapping("PhoneNumberTypeEntity"' @"AdventureWorks"' @"Person"' "PhoneNumberType"' 3' 0);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitPhoneNumberTypeEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("PhoneNumberTypeEntity"' "Name"' "Name"' false' "NVarChar"' 50' 0' 0' false' ""' null' typeof(System.String)' 1);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitPhoneNumberTypeEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("PhoneNumberTypeEntity"' "PhoneNumberTypeId"' "PhoneNumberTypeID"' false' "Int"' 0' 10' 0' true' "SCOPE_IDENTITY()"' null' typeof(System.Int32)' 2);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitPhoneNumberTypeEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("PhoneNumberTypeEntity"' "PhoneNumberTypeId"' "PhoneNumberTypeID"' false' "Int"' 0' 10' 0' true' "SCOPE_IDENTITY()"' null' typeof(System.Int32)' 2);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductEntityMappings,The following statement contains a magic number: this.AddElementMapping("ProductEntity"' @"AdventureWorks"' @"Production"' "Product"' 25' 0);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("ProductEntity"' "Class"' "Class"' true' "NChar"' 2' 0' 0' false' ""' null' typeof(System.String)' 0);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("ProductEntity"' "Color"' "Color"' true' "NVarChar"' 15' 0' 0' false' ""' null' typeof(System.String)' 1);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("ProductEntity"' "DaysToManufacture"' "DaysToManufacture"' false' "Int"' 0' 10' 0' false' ""' null' typeof(System.Int32)' 2);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("ProductEntity"' "DaysToManufacture"' "DaysToManufacture"' false' "Int"' 0' 10' 0' false' ""' null' typeof(System.Int32)' 2);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("ProductEntity"' "DiscontinuedDate"' "DiscontinuedDate"' true' "DateTime"' 0' 0' 0' false' ""' null' typeof(System.DateTime)' 3);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("ProductEntity"' "FinishedGoodsFlag"' "FinishedGoodsFlag"' false' "Bit"' 0' 0' 0' false' ""' null' typeof(System.Boolean)' 4);
