Implementation smell,Namespace,Class,File,Method,Description
Long Statement,Mantle.PhotoGallery.Processor.Console.Mantle.Profiles.Default,BlobStorageModule,D:\newReposJune17\caseywatson_Mantle\v1\Mantle\Mantle.PhotoGallery.Processor.Console\Mantle\Profiles\Default\BlobStorageModule.cs,Load,The length of the statement  "	Bind<IBlobStorageClient> ().To<AwsS3BlobStorageClient> ().InTransientScope ().Named (PhotoStorageClientNames.Aws.PhotoStorage).ConfigureUsing (new ConnectionStringsConfigurer<AwsS3BlobStorageClient> ()' new AppSettingsConfigurer<AwsS3BlobStorageClient> ()); " is 257.
Long Statement,Mantle.PhotoGallery.Processor.Console.Mantle.Profiles.Default,BlobStorageModule,D:\newReposJune17\caseywatson_Mantle\v1\Mantle\Mantle.PhotoGallery.Processor.Console\Mantle\Profiles\Default\BlobStorageModule.cs,Load,The length of the statement  "	Bind<IBlobStorageClient> ().To<AwsS3BlobStorageClient> ().InTransientScope ().Named (PhotoStorageClientNames.Aws.ThumbnailStorage).ConfigureUsing (new ConnectionStringsConfigurer<AwsS3BlobStorageClient> ()' new AppSettingsConfigurer<AwsS3BlobStorageClient> ()); " is 261.
Long Statement,Mantle.PhotoGallery.Processor.Console.Mantle.Profiles.Default,BlobStorageModule,D:\newReposJune17\caseywatson_Mantle\v1\Mantle\Mantle.PhotoGallery.Processor.Console\Mantle\Profiles\Default\BlobStorageModule.cs,Load,The length of the statement  "	Bind<IBlobStorageClient> ().To<AzureBlobStorageClient> ().InTransientScope ().Named (PhotoStorageClientNames.Azure.PhotoStorage).ConfigureUsing (new ConnectionStringsConfigurer<AzureBlobStorageClient> ()' new AppSettingsConfigurer<AzureBlobStorageClient> ()); " is 259.
Long Statement,Mantle.PhotoGallery.Processor.Console.Mantle.Profiles.Default,BlobStorageModule,D:\newReposJune17\caseywatson_Mantle\v1\Mantle\Mantle.PhotoGallery.Processor.Console\Mantle\Profiles\Default\BlobStorageModule.cs,Load,The length of the statement  "	Bind<IBlobStorageClient> ().To<AzureBlobStorageClient> ().InTransientScope ().Named (PhotoStorageClientNames.Azure.ThumbnailStorage).ConfigureUsing (new ConnectionStringsConfigurer<AzureBlobStorageClient> ()' new AppSettingsConfigurer<AzureBlobStorageClient> ()); " is 263.
Long Statement,Mantle.PhotoGallery.Processor.Console.Mantle.Profiles.Default,ServiceModule,D:\newReposJune17\caseywatson_Mantle\v1\Mantle\Mantle.PhotoGallery.Processor.Console\Mantle\Profiles\Default\ServiceModule.cs,Load,The length of the statement  "	Bind<IPhotoCopyService> ().To<PhotoCopyService> ().InTransientScope ().ConfigureUsing (new AppSettingsConfigurer<PhotoCopyService> ()); " is 135.
Long Statement,Mantle.PhotoGallery.Processor.Console.Mantle.Profiles.Default,ServiceModule,D:\newReposJune17\caseywatson_Mantle\v1\Mantle\Mantle.PhotoGallery.Processor.Console\Mantle\Profiles\Default\ServiceModule.cs,Load,The length of the statement  "	Bind<IPhotoThumbnailService> ().To<PhotoThumbnailService> ().InTransientScope ().ConfigureUsing (new AppSettingsConfigurer<PhotoThumbnailService> ()); " is 150.
Long Statement,Mantle.PhotoGallery.Processor.Console.Mantle.Profiles.Default,SubscriberModule,D:\newReposJune17\caseywatson_Mantle\v1\Mantle\Mantle.PhotoGallery.Processor.Console\Mantle\Profiles\Default\SubscriberModule.cs,Load,The length of the statement  "	Bind<ISubscriber<CopyPhoto>> ().To<CopyPhotoSubscriber> ().InTransientScope ().ConfigureUsing (new AppSettingsConfigurer<CopyPhotoSubscriber> ()' new ConnectionStringsConfigurer<CopyPhotoSubscriber> ()); " is 203.
Long Statement,Mantle.PhotoGallery.Processor.Console.Mantle.Profiles.Default,SubscriberModule,D:\newReposJune17\caseywatson_Mantle\v1\Mantle\Mantle.PhotoGallery.Processor.Console\Mantle\Profiles\Default\SubscriberModule.cs,Load,The length of the statement  "	Bind<ISubscriber<SavePhoto>> ().To<SavePhotoSubscriber> ().InTransientScope ().ConfigureUsing (new AppSettingsConfigurer<SavePhotoSubscriber> ()' new ConnectionStringsConfigurer<SavePhotoSubscriber> ()); " is 203.
Long Statement,Mantle.PhotoGallery.Processor.Console.Mantle.Profiles.Default,SubscriberModule,D:\newReposJune17\caseywatson_Mantle\v1\Mantle\Mantle.PhotoGallery.Processor.Console\Mantle\Profiles\Default\SubscriberModule.cs,Load,The length of the statement  "	Bind<ISubscriber<CreateUser>> ().To<CreateUserSubscriber> ().InTransientScope ().ConfigureUsing (new AppSettingsConfigurer<CreateUserSubscriber> ()' new ConnectionStringsConfigurer<CreateUserSubscriber> ()); " is 207.
Long Statement,Mantle.PhotoGallery.Processor.Console.Mantle.Profiles.Default,SubscriberModule,D:\newReposJune17\caseywatson_Mantle\v1\Mantle\Mantle.PhotoGallery.Processor.Console\Mantle\Profiles\Default\SubscriberModule.cs,Load,The length of the statement  "	Bind<ISubscriber<DeleteUser>> ().To<DeleteUserSubscriber> ().InTransientScope ().ConfigureUsing (new AppSettingsConfigurer<DeleteUserSubscriber> ()' new ConnectionStringsConfigurer<DeleteUserSubscriber> ()); " is 207.
Long Statement,Mantle.PhotoGallery.Processor.Console.Mantle.Profiles.Default,SubscriberModule,D:\newReposJune17\caseywatson_Mantle\v1\Mantle\Mantle.PhotoGallery.Processor.Console\Mantle\Profiles\Default\SubscriberModule.cs,Load,The length of the statement  "	Bind<ISubscriber<UpdateUser>> ().To<UpdateUserSubscriber> ().InTransientScope ().ConfigureUsing (new AppSettingsConfigurer<UpdateUserSubscriber> ()' new ConnectionStringsConfigurer<UpdateUserSubscriber> ()); " is 207.
