Architecture smell,Project,Namespace,Cause
Unstable Dependency,Couchbase,Couchbase.Configuration.Server,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Couchbase.Configuration.Server.Serialization
Unstable Dependency,Couchbase,Couchbase.IO,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Couchbase.Authentication.SASL' Couchbase.Configuration.Client' Couchbase.Core' Couchbase.Configuration.Client.Providers' Couchbase.IO.Services
Unstable Dependency,Couchbase,Couchbase.IO.Operations,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Couchbase.IO' Couchbase.Core' Couchbase.N1QL' Couchbase' Couchbase.Configuration.Server.Serialization
Unstable Dependency,Couchbase,Couchbase.IO.Converters,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Couchbase.Configuration.Client.Providers' Couchbase.N1QL
Unstable Dependency,Couchbase,Couchbase.Management,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Couchbase.Configuration.Server.Providers.Streaming
Unstable Dependency,Couchbase,Couchbase.N1QL,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Couchbase.Core' Couchbase' Couchbase.Configuration
Unstable Dependency,Couchbase,Couchbase.Search,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Couchbase
Unstable Dependency,Couchbase,Couchbase.Search.Queries,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Couchbase.Core' Couchbase.Search
Unstable Dependency,Couchbase,Couchbase.Utils,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Couchbase.Core' Couchbase.Configuration.Client' Couchbase.N1QL' Couchbase.Configuration.Server.Serialization
Unstable Dependency,Couchbase,Couchbase.Views,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Couchbase.Utils' Couchbase.N1QL' Couchbase.Configuration.Client' Couchbase.Core.Serialization
Unstable Dependency,Couchbase,Couchbase.IO.Utils,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Couchbase.IO
Ambiguous Interface,Couchbase,Couchbase.Configuration.Client.Providers,The tool detected the smell in this component because the component provides only a single' general entry-point via the following class: ConnectionPoolElement
God Component,Couchbase,Couchbase,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 34
God Component,Couchbase,Couchbase.Configuration.Server.Serialization,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 45
God Component,Couchbase,Couchbase.Core,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 33
God Component,Couchbase,Couchbase.IO.Operations,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 39
God Component,Couchbase,Couchbase.N1QL,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 31
God Component,Couchbase,Couchbase.Search,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 30
God Component,Couchbase,Couchbase.Annotations,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 38
Feature Concentration,Couchbase,Couchbase.Analytics,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [AnalyticsRequest' IAnalyticsRequest' AnalyticsClient' IAnalyticsClient]' [IAnalyticsResult' AnalyticsResult]' [AnalyticsResultData]. LCC (Lack of Component Cohesion) = 0.43
Feature Concentration,Couchbase,Couchbase.Authentication,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [AuthContext' AuthenticatorExtensions' ClassicAuthenticator' ClusterCredentials' AuthenticatorType' IAuthenticator' IClusterCredentials' PasswordAuthenticator]' [AuthType]. LCC (Lack of Component Cohesion) = 0.22
Feature Concentration,Couchbase,Couchbase.Authentication.SASL,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [CramMd5Mechanism' ISaslMechanism' PlainTextMechanism' SaslFactory' ScramShaMechanism' MechanismType]' [PBKDF2]. LCC (Lack of Component Cohesion) = 0.29
Feature Concentration,Couchbase,Couchbase,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [CasMismatchException]' [ClusterHelper' Cluster]' [CouchbaseBucket' IDocument' IQueryCacheInvalidator' MemcachedBucket' DefaultResult' Document' DocumentResult' IOperationResult' IRefCountable' IResult' DocumentFragment' ResponseExtensions' OperationResult' PersistTo' ReplicateTo' ServerUnavailableException' IDocumentFragment' SubdocExtensions' IDocumentResult]' [ClusterInfo]' [CouchbaseResponseException]' [DocumentAlreadyExistsException]' [DocumentDoesNotExistException]' [HttpServiceBase]' [MediaType]' [ScanConsistencyNameResolver]' [TemporaryLockFailureException]' [NullConfigException]' [StreamAlreadyReadException]' [ErrorPrepared]' [PrepareStatementException]. LCC (Lack of Component Cohesion) = 0.44
Feature Concentration,Couchbase,Couchbase.Configuration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [CouchbaseBootstrapException]' [DefaultPorts]' [CouchbaseConfigContext' ConfigContextBase' MemcachedConfigContext' IConfigInfo]' [ConfigException]' [ConfigObserverNotFoundException]' [ConfigNotFoundException]. LCC (Lack of Component Cohesion) = 0.67
Feature Concentration,Couchbase,Couchbase.Configuration.Server.Serialization,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [BucketConfigExtensions' IBucketConfig' Node' Pools' BootstrapExtensions' Ports' Quota' RemoteClusters' Stats' StorageTotals' Tasks' VBucketServerMap' NodeArrayExtensions' Controller' Controllers' BucketConfig' Ddocs' Group' ServerGroups' NodeExt' Services' BasicStats' Bootstrap' ComponentsVersion' Pool' Settings' Buckets' Counters' Hdd' Ram]' [AddNode]' [AutoCompactionSettings' DatabaseFragmentationThreshold' ViewFragmentationThreshold]' [BootstrapException]' [EjectNode]' [FailOver]' [FastWarmupSettings]' [InterestingStats]' [ReAddNode]' [Rebalance]' [Replication]' [SetAutoCompaction]' [SetFastWarmup]' [SystemStats]. LCC (Lack of Component Cohesion) = 0.31
Feature Concentration,Couchbase,Couchbase.Core.Buckets,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [KeySeqnoObserver' CallbackFactory' CouchbaseRequestExecuter' IRequestExecuter' KeyObserver' MemcachedRequestExecuter' RequestExecuterBase' VBucketKeyMapper]' [MutationToken]' [BucketTypeEnum]' [KetamaKeyMapper' KetamaNode]' [NodeLocatorEnum]. LCC (Lack of Component Cohesion) = 0.38
Feature Concentration,Couchbase,Couchbase.Core,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [CouchbaseKeyValueResponseException]' [FeatureNotAvailableException]' [ILookupInBuilder' ISubDocBuilder' LookupInBuilder' SubdocLookupFlags' IMutateInBuilder' MutateInBuilder' SubdocMutateFlags]' [DocumentMutationException]' [Lifespan]' [NodeAdapterExtensions' INodeAdapter' NodeAdapter' Server' NodeUnavailableException' IServer]' [BucketAlreadyOpenException]' [BucketNotFoundException]' [DocumentMutationLostException]' [ReplicaNotConfiguredException]' [ClusterController' IClusterController' IBucket' ICluster' IClusterInfo]' [IKeyValueStore]' [IMappedNode' IVBucket' VBucket]' [InitializationException]' [InvalidBucketTypeException]' [IKeyMapper]. LCC (Lack of Component Cohesion) = 0.48
Feature Concentration,Couchbase,Couchbase.IO,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [BufferUnavailableException]' [ConnectionPoolBase' SharedConnectionPool' ConnectionPoolFactory' BufferAllocator' Connection' MultiplexingConnection' IState' SyncState' ConnectionBase' ConnectionPool' IConnectionPool' SslConnection' DefaultConnectionFactory' IConnection' IIOService' ResponseStatus' IOBuffer' SocketAsyncState' AsyncState' OperationAsyncState' IOServiceFactory]' [RemoteHostClosedException]' [SendTimeoutExpiredException]' [TransportFailureException]' [RemoteHostTimeoutException]' [ConnectionUnavailableException]' [MissingKeyException]' [SocketAwaitable]. LCC (Lack of Component Cohesion) = 0.31
Feature Concentration,Couchbase,Couchbase.IO.Operations,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [GetErrorMap' OperationBase' ReplicaRead' Touch' Unlock' Compression' DataFormat' Flags' Append' Config' Get' IOperation' Observe' ObserveState' Prepend' Magic' ErrorMap' ErrorCode' Hello' GetK' GetL' GetQ' GetT' MutationOperationBase' Add' Decrement' Delete' Increment' Replace' Set' Noop' KeyState]' [ServerFeatures]' [SequenceGenerator]' [ObserveResponse]' [Durability]' [OperationCode]' [OperationBody]' [OperationHeader]. LCC (Lack of Component Cohesion) = 0.21
Feature Concentration,Couchbase,Couchbase.Management,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [BucketSettings' ClusterProvisioner' CouchbaseService' CompositeResult' ClusterManager' IClusterManager' ReplicaNumber' ThreadNumber' Role' User' IUserManager]' [ClusterSettings]' [MemcachedBucketManager' BucketManager' IBucketManager]. LCC (Lack of Component Cohesion) = 0.2
Feature Concentration,Couchbase,Couchbase.Management.Indexes,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [IndexAlreadyExistsException]' [IndexDoesNotExistException]' [IndexInfo' IndexResult' IndexType]' [IndexesNotReadyException]. LCC (Lack of Component Cohesion) = 0.67
Feature Concentration,Couchbase,Couchbase.Search.Queries.Simple,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [QueryStringQuery]' [BooleanFieldQuery]' [DocIdQuery]' [MatchAllQuery]' [MatchNoneQuery]' [PhraseQuery]' [TermQuery]' [WildcardQuery]' [MatchPhraseQuery]' [MatchQuery]' [PrefixQuery]' [RegexpQuery]. LCC (Lack of Component Cohesion) = 1
Feature Concentration,Couchbase,Couchbase.Utils,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [CurrentAssembly' ClientIdentifier]' [ExceptionUtil]' [QueryResultExtensions]' [SynchronizationContextExclusion]' [TaskExtensions]' [TimeSpanExtensions]' [TypecastingEnumerator]' [UrlUtil]' [ArrayExtensions]' [ArraySegmentExtensions]' [BoolExtensions]' [IPEndPointExtensions]' [SortedDictionaryExtensions]' [StringExtensions]' [UnsupportedAddressFamilyException]' [UriExtensions]. LCC (Lack of Component Cohesion) = 0.94
Feature Concentration,Couchbase,Couchbase.Annotations,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [CanBeNullAttribute]' [NotNullAttribute' ContractAnnotationAttribute' BaseTypeRequiredAttribute' PublicAPIAttribute' PathReferenceAttribute' AspMvcActionAttribute' AspMvcAreaAttribute' AspMvcControllerAttribute' AspMvcPartialViewAttribute' AspMvcViewAttribute' HtmlElementAttributesAttribute' HtmlAttributeValueAttribute]' [StringFormatMethodAttribute]' [InvokerParameterNameAttribute]' [NotifyPropertyChangedInvocatorAttribute]' [LocalizationRequiredAttribute]' [CannotApplyEqualityOperatorAttribute]' [UsedImplicitlyAttribute' MeansImplicitUseAttribute' ImplicitUseKindFlags' ImplicitUseTargetFlags]' [InstantHandleAttribute]' [PureAttribute]' [AspMvcAreaMasterLocationFormatAttribute]' [AspMvcAreaPartialViewLocationFormatAttribute]' [AspMvcAreaViewLocationFormatAttribute]' [AspMvcMasterLocationFormatAttribute]' [AspMvcPartialViewLocationFormatAttribute]' [AspMvcViewLocationFormatAttribute]' [AspMvcMasterAttribute]' [AspMvcModelTypeAttribute]' [AspMvcSupressViewErrorAttribute]' [AspMvcDisplayTemplateAttribute]' [AspMvcEditorTemplateAttribute]' [AspMvcTemplateAttribute]' [AspMvcActionSelectorAttribute]' [RazorSectionAttribute]. LCC (Lack of Component Cohesion) = 0.63
Scattered Functionality,Couchbase,Couchbase.Configuration.Client,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: Couchbase.Core.Diagnostics' Couchbase.Core.Serialization' Couchbase.IO.Converters' Couchbase.IO' Couchbase.Authentication.SASL
Scattered Functionality,Couchbase,Couchbase.Configuration,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: Couchbase.Configuration.Server.Serialization' Couchbase.Core' Couchbase.Configuration.Client' Couchbase.IO
Scattered Functionality,Couchbase,Couchbase.Core.Buckets,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: Couchbase.IO.Operations' Couchbase.Configuration' Couchbase.Core' Couchbase' Couchbase.IO
Scattered Functionality,Couchbase,Couchbase.Core.Buckets,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: Couchbase.Core' Couchbase' Couchbase.IO.Operations' Couchbase.IO
Scattered Functionality,Couchbase,Couchbase.Core.Buckets,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: Couchbase.Configuration' Couchbase.Core
Scattered Functionality,Couchbase,Couchbase.Core.Buckets,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: Couchbase.IO.Operations' Couchbase
Scattered Functionality,Couchbase,Couchbase.Core,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: Couchbase.Core.Monitoring' Couchbase.Configuration.Server.Monitoring
Scattered Functionality,Couchbase,Couchbase.IO.Services,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: Couchbase.IO.Operations' Couchbase.IO
