Long Statement,Senai.SPE.Domain,SPEContext,C:\repos\wilckerson_SENAI-SPE\R1\Projeto\Senai.SPE.Domain\SPEContext.Context.cs,ufnListarMatrizes1,The length of the statement  "	var pageIndexParameter = pageIndex.HasValue ? new ObjectParameter ("PageIndex"' pageIndex) : new ObjectParameter ("PageIndex"' typeof(int)); " is 140.
Long Statement,Senai.SPE.Domain,SPEContext,C:\repos\wilckerson_SENAI-SPE\R1\Projeto\Senai.SPE.Domain\SPEContext.Context.cs,ufnListarMatrizes1,The length of the statement  "	var pageNumberParameter = pageNumber.HasValue ? new ObjectParameter ("PageNumber"' pageNumber) : new ObjectParameter ("PageNumber"' typeof(int)); " is 145.
Long Statement,Senai.SPE.Domain,SPEContext,C:\repos\wilckerson_SENAI-SPE\R1\Projeto\Senai.SPE.Domain\SPEContext.Context.cs,ufnListarMatrizes1,The length of the statement  "	return ((IObjectContextAdapter)this).ObjectContext.CreateQuery<ufnListarMatrizes1_Result> ("[SPEContext].[ufnListarMatrizes1](@IdCodigo' @Nome' @IdModalidade' @IdAreaAtuacao' @PageIndex' @PageNumber)"' idCodigoParameter' nomeParameter' idModalidadeParameter' idAreaAtuacaoParameter' pageIndexParameter' pageNumberParameter); " is 324.
Long Statement,Senai.SPE.Domain,SPEContext,C:\repos\wilckerson_SENAI-SPE\R1\Projeto\Senai.SPE.Domain\SPEContext.Context.cs,ufnListarTurmas1,The length of the statement  "	var codigoParameter = codigo.HasValue ? new ObjectParameter ("Codigo"' codigo) : new ObjectParameter ("Codigo"' typeof(int)); " is 125.
Long Statement,Senai.SPE.Domain,SPEContext,C:\repos\wilckerson_SENAI-SPE\R1\Projeto\Senai.SPE.Domain\SPEContext.Context.cs,ufnListarTurmas1,The length of the statement  "	var modalidadeIdParameter = modalidadeId.HasValue ? new ObjectParameter ("ModalidadeId"' modalidadeId) : new ObjectParameter ("ModalidadeId"' typeof(int)); " is 155.
Long Statement,Senai.SPE.Domain,SPEContext,C:\repos\wilckerson_SENAI-SPE\R1\Projeto\Senai.SPE.Domain\SPEContext.Context.cs,ufnListarTurmas1,The length of the statement  "	var pageIndexParameter = pageIndex.HasValue ? new ObjectParameter ("PageIndex"' pageIndex) : new ObjectParameter ("PageIndex"' typeof(int)); " is 140.
Long Statement,Senai.SPE.Domain,SPEContext,C:\repos\wilckerson_SENAI-SPE\R1\Projeto\Senai.SPE.Domain\SPEContext.Context.cs,ufnListarTurmas1,The length of the statement  "	var pageNumberParameter = pageNumber.HasValue ? new ObjectParameter ("PageNumber"' pageNumber) : new ObjectParameter ("PageNumber"' typeof(int)); " is 145.
Long Statement,Senai.SPE.Domain,SPEContext,C:\repos\wilckerson_SENAI-SPE\R1\Projeto\Senai.SPE.Domain\SPEContext.Context.cs,ufnListarTurmas1,The length of the statement  "	return ((IObjectContextAdapter)this).ObjectContext.CreateQuery<ufnListarTurmas1_Result> ("[SPEContext].[ufnListarTurmas1](@IdCR' @Nome' @Codigo' @ModalidadeId' @PageIndex' @PageNumber)"' idCRParameter' nomeParameter' codigoParameter' modalidadeIdParameter' pageIndexParameter' pageNumberParameter); " is 298.
Long Statement,Senai.SPE.Domain,SPEContext,C:\repos\wilckerson_SENAI-SPE\R1\Projeto\Senai.SPE.Domain\SPEContext.Context.cs,ufnPegarMinMaxDatas1,The length of the statement  "	var idTurmaParameter = idTurma.HasValue ? new ObjectParameter ("IdTurma"' idTurma) : new ObjectParameter ("IdTurma"' typeof(int)); " is 130.
Long Statement,Senai.SPE.Domain,SPEContext,C:\repos\wilckerson_SENAI-SPE\R1\Projeto\Senai.SPE.Domain\SPEContext.Context.cs,ufnPegarMinMaxDatas1,The length of the statement  "	return ((IObjectContextAdapter)this).ObjectContext.CreateQuery<ufnPegarMinMaxDatas1_Result> ("[SPEContext].[ufnPegarMinMaxDatas1](@IdTurma)"' idTurmaParameter); " is 160.
