Project,Unnecessary Abstraction,Imperative Abstraction,Multifaceted Abstraction,Unutilized Abstraction,Duplicate Abstraction,Deficient Encapsulation,Unexloited Encapsulation,Broken Modularization,Insufficient Modularization,Hub-like Modularization,Cyclically-dependent Modularization,Wide Hierarchy,Deep Hierarchy,Multipath Hierarchy,Cyclic Hierarchy,Rebellious Hierarchy,Unfactored Hierarchy,Missing Hierarchy,Broken Hierarchy
littlesome_LuaDevelop,44,28,93,111,92,166,5,31,49,1,223,3,0,0,2,20,11,0,27
lmmsoft_PhotoGPS,0,2,1,7,1,2,0,0,4,0,3,1,0,0,2,0,0,0,1
loctanvo_Fluent.Time,1,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
LogosBible_LogosGit,14,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
lomatus_SharpDxf,6,20,5,4,42,1,1,5,10,0,2,2,0,0,0,0,28,0,0
longjoel_Romflow,1,1,1,1,4,4,0,3,1,0,1,0,0,0,0,0,0,0,0
longqinsi_Immutable-Collections-For-.Net-4.0,7,0,0,14,1,0,0,1,2,0,0,0,0,5,0,1,0,0,0
longqinsi_ImmutableObjectGraph-Net40,3,0,1,4,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
lontivero_Open.WinKeyboardHook,1,0,1,2,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0
LordJZ_AimpBetterCoverDisplay,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
LordJZ_BinObjJunctions,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
loresoft_Calculator,2,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
loresoft_Estimator,11,0,0,27,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0
lothrop_StatusBar.iOS,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lotosbin_BinbinMessageQueue,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
lozanotek_Zelda,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lsxqw2004_MetroLogWebTarget,5,0,1,17,0,0,0,4,0,0,2,0,0,0,0,1,0,0,0
lubosch_Bakalarka,8,0,1,12,0,3,0,7,2,0,0,0,0,0,0,1,0,0,0
lucaspiller_ysflight-organiser,3,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3
Lucidpaper_Program5Solution,6,1,0,7,0,6,0,1,0,0,1,0,0,0,0,0,0,0,0
LudoRathowm_Platformer-master,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
luguandao_SSystem.Processors,1,0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
luisrudge_configurator,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
lukebuehler_XhtmlDumper,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lukezwak_WebFormsMVVM,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
lukos_COM.PixelPin.Utilities.SChannel,0,0,0,8,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0
lutzroeder_Mapack,0,3,0,3,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0
lvendrame_kemel-orm,26,5,8,51,15,4,0,24,21,1,161,1,0,0,4,5,7,0,30
lxconan_TplWorkshop,9,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
lytedev_LyricShow,4,0,1,3,1,10,0,2,1,0,0,0,0,0,0,0,0,0,0
lytico_dblinq2007,67,29,20,160,225,35,20,13,65,2,206,5,0,0,0,19,27,0,46
lytico_xwt-mobile,37,10,7,39,73,15,0,6,20,2,131,5,0,0,8,11,31,2,34
lytithwyn_firefox-extension-killer,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LyubomirVlahov_SteamTradeBotConfigurator,1,1,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
m-gs_attendanceSystem,1,2,2,2,64,0,0,0,0,0,22,0,0,0,0,0,0,0,0
M-Zuber_Hour-Tracker,2,0,0,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0
m42e_BrowSel,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
m4bwav_DotNetJsonPrettyPrinter,0,0,1,2,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0
M4GV5_NINSS,1,0,0,2,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0
mabako_Git.hub,6,0,0,8,0,1,0,4,0,0,9,0,0,0,0,0,0,0,0
maca88_FluentValidation.WebApi2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maca88_PowerArhitecture,60,2,1,122,3,4,1,11,9,0,1,2,0,1,2,5,14,2,13
maceyldn_CasparCGPlayout,44,5,16,49,15,65,1,29,10,0,18,0,0,0,2,2,2,1,0
mach87_dimples,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
macper_dndhelper,44,3,1,27,1,8,0,15,9,1,75,2,0,2,0,5,0,1,9
MACSkeptic_MACSkeptic.Commons,0,0,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
madhon_Closure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
madhon_tophat-sqlite,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
madrang_GtkRegexNet,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mafutrct_Zysl,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
Magmaware_KMMobile,203,21,57,96,160,485,3,129,44,3,138,12,0,0,255,93,6,0,30
magnum-opus_game,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
MainMethod1_TrailMix-for-peel-admin-panel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maixy_PhotoDrop,6,1,1,7,14,0,0,2,5,0,2,0,0,0,0,2,0,0,1
majidiust_TaavoniUT3SMSManager,11,0,20,2,67,122,0,4,7,0,50,0,0,0,0,0,0,0,0
Majiir_GeodesicGrid,0,0,0,7,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
makefriends_MakeFriendsMVC,1,1,0,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
maksimu_csharp-samples,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
malahx_QuickExit,8,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
malahx_QuickHide,7,1,0,1,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0
malahx_QuickRevert,10,1,0,5,0,4,0,0,0,0,1,0,0,0,1,0,0,0,0
malahx_QuickScroll,6,2,0,0,4,6,0,0,1,0,24,0,0,0,0,0,0,0,0
managed-commons_SvgNet,2,1,2,14,6,1,0,0,9,0,3,2,0,0,0,2,1,0,26
mangelperis_AD,2,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
manologomez_Vulcano,9,1,3,25,1,4,0,5,7,0,7,0,0,0,0,0,0,0,0
manuelspezzani_trello-release-notes,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Maquiz_RiftRave,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
marceldupr_Nomad,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
marcinbujar_autostage,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
marcinKotynia_zenSQLcompare,3,0,0,3,1,8,0,1,1,0,0,0,0,0,0,0,0,0,0
marcoaoteixeira_PersonalFinance,23,0,0,28,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0
marcoparenzan_TSAIM2013-Core,14,0,0,37,0,5,0,1,0,0,0,0,0,0,0,0,1,0,0
marcopierobon_RecoverDynamicsCrmRecords,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
marcsances_EQPlugin,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
marek-g_MonoDevelop.Debugger.Gdb.Windows,0,0,1,1,5,2,0,0,2,0,3,0,0,0,0,0,0,0,2
mariecurieorguk_redirect-utility,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
marinoscar_DataEx,11,0,2,21,2,0,0,2,5,0,11,0,0,0,1,2,0,0,3
marius1_FunBoardTracker,15,2,0,16,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0
mariusmg_efbog2,4,1,0,3,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0
Mariusz3100_FS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mark-s_TascheAtWork,26,1,1,14,0,2,0,4,2,0,0,0,0,0,0,0,0,0,4
marked-one_EasyCollections,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
MarkerMetro_MarkerMetro.Unity.WinLegacy,7,0,0,73,4,0,0,0,9,0,0,0,0,0,0,1,0,0,3
markeverard_Chief2moro.ImageDataExtensions,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
markfrommn_perfcomp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
markhigham_orchardspike,125,17,13,140,9,0,4,19,23,0,12,5,0,0,2,19,7,3,15
MarkPearl_LicenseGeneratorWorkflow,7,1,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
markrendle_XMap,0,1,1,2,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0
maronta_pro,2,0,1,2,0,2,0,1,3,0,11,0,0,0,0,0,0,0,0
martin1_projecteuler,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
martin31821_midi4dmxc3,4,0,5,2,1,5,0,0,0,0,26,0,0,0,0,1,0,0,2
MartinF_Dynamo.Templates,0,1,1,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
martinlindhe_PhpDeobfuscator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
martinogg_CardGeneratorANKI,1,0,1,11,2,9,0,0,0,0,0,0,0,0,0,1,5,0,0
martinrue_Tinyweb,8,1,0,5,0,4,0,0,0,0,3,1,0,0,0,1,0,0,0
martinusso_fixturefactory.net,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Martynnw_AndroidDemos,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
marxistpokemon_Diana,0,0,4,4,10,8,0,4,0,0,20,0,0,0,0,2,0,0,4
masakapanda_gifpaper,12,0,1,11,2,17,0,5,1,0,0,0,0,0,0,0,0,0,0
masbicudo_InterSiteLogin,102,2,2,238,4,1,0,5,0,0,1,0,0,0,0,1,0,0,0
Master109_DRODRPG,20,6,20,30,44,36,0,14,38,0,32,0,0,0,0,12,4,4,2
MasterQ32_I2P.Sam,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mastersign_MapMap,2,1,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
mastersign_mediacategorizer-transcripter,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mastersign_SPAWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mastoj_TJOwin,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mastrosoft_mastrosoft.Umbraco.LanguageSelector,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
matchy2_EvernoteOAuth,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mathnet_mathnet-neodym,0,0,0,22,8,1,0,0,0,0,0,1,0,0,3,1,4,0,0
mattfurness_TfsLamp,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
matthewbednarski_CmdLine,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
matthewdeanmartin_buddhist.types,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
MatthewKing_DeviceId,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MatthewPadden_SportsStore,2,0,0,4,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0
MattKotsenas_outlook-timecard-addin,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
mattwarren_AppHarborLookout,13,0,0,15,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
mauricekoster_testframe-suite,4,0,1,5,3,0,0,0,0,0,7,0,0,0,0,0,0,2,0
mauriciodavid70_Monarch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mauzao_Xamarin,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maxerio_PhoneCallPlus,2,0,0,6,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2
maxtyutmanov_Addicto,17,0,0,18,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Maxwe11_fast-member,0,0,3,8,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0
Mazrick_jni4net,210,0,0,196,4,0,0,4,20,0,2,2,0,0,0,0,3,0,6
mbaraz_Survey,10,1,0,11,0,1,0,5,0,0,6,2,0,0,0,0,0,0,16
mbarrett_ot-api-tool,16,2,0,15,0,0,0,3,0,0,0,1,0,0,0,0,2,0,0
mbatest_Binhed,58,64,13,138,39,201,2,53,16,0,104,2,0,0,0,0,0,0,110
mberthely_CMS-for-Training-School,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MBulli_Envar-Editor,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mcash_csharp-rsa-example,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McGill-DMaS_TALF,1,3,1,5,13,15,0,0,0,0,0,0,0,0,0,0,0,0,0
mchristensson_carryall,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
mcintyre321_NTraits,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mcjs_mcjs,1,0,5,13,0,16,0,1,9,0,65,0,0,0,3,0,2,0,5
MCSDFDBSWADZDSBL_MCSDFDBSWADZBSBL,0,0,0,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
mdpolzin_SeniorProject,0,0,3,0,0,4,0,0,2,0,6,0,0,0,0,0,0,0,0
Measter_PortraitBuilder,2,2,2,2,1,13,0,0,3,0,1,0,0,0,0,0,0,0,0
Measter_TitleGenerator,2,2,4,2,5,13,0,3,4,0,2,1,0,0,0,1,0,0,1
meebey_jabber-net,76,16,34,55,117,39,3,13,27,0,16,8,0,0,18,16,26,1,237
meekaah_SwitchSpeak,10,4,6,20,17,1,0,1,6,0,4,2,0,0,1,1,1,0,2
mehfuzh_AutoBox,8,0,2,8,2,1,0,0,3,0,6,0,0,1,0,0,0,0,0
mellibo_MappingByCodeConvention,18,0,0,26,0,0,0,5,0,0,0,1,0,0,0,3,0,0,12
Menliat_SitemapGenerator,3,0,0,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
merces_filegrab,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mercury2269_SQLiteDemo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mertsakarya_MS.Apphbfiy,0,0,0,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
mertsakarya_MS.Youtube.Playlist.Downloader,22,2,0,35,0,4,0,1,0,0,17,0,0,0,0,0,0,0,0
merttasci_BilgiYarismasi,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
merttasci_BlockBreakerGame,1,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
merttasci_Keylogger,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
merttasci_PipeConnect,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
merttasci_SameGame,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
merttasci_SivilcePatlatma,1,0,1,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0
merttasci_Twitter-Manager,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Metaflow_sc2drill-client,12,2,4,16,3,22,0,5,6,0,2,0,0,0,0,6,0,0,1
mg-alfa-dev_DeployToAzure,12,0,0,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mganss_AhoCorasick,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
mganss_Glob.cs,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mgravell_avro.net,2,0,0,7,0,2,0,0,0,0,0,0,0,0,8,2,0,0,6
mgroves_Baseball-Ipsum,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mguzdial3_MineMLP,2,0,2,7,0,18,0,0,4,0,32,0,0,0,0,0,0,0,0
mialejandriastartup_Logs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Miaplaza_FirstOrderLogicLib,0,0,0,4,0,3,3,0,2,0,31,0,0,0,0,4,0,0,3
MicaelBelin_devchallenge,13,0,2,8,8,1,0,0,2,0,1,0,0,0,0,1,0,0,0
MicaelBelin_MUtil,0,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0
michael-krueske_reflective-type-inference.net,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
michaelnoonan_RazorSharpEmail,4,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
michaelschnyder_webauthme,17,0,0,13,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0
michaKFromParis_slnStartupProject,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
micrexp_gtkwebkitsharp,340,0,0,482,5,313,0,2,19,0,1,0,0,0,0,0,0,0,0
MicrosoftResearch_NaiadSamples,0,4,0,9,25,1,0,0,4,0,0,0,0,0,0,0,0,0,0
Microsoft_lumia-imaging-quickstart,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Microsoft_o365rwsclient,31,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5,0,30
Microsoft_o365tosplunkdataimportapp,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Microsoft_referencesource,13,3,4,55,28,6,0,1,6,0,21,0,0,0,1,2,0,0,0
Microsoft_rss-reader-wp,1,1,0,5,0,1,0,1,0,0,4,0,0,0,0,0,0,0,0
mierzynskim_bomberman,3,0,1,1,0,1,0,4,0,0,29,1,0,0,0,1,0,0,6
migrap_BitcoinCharts,3,0,0,6,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
MiguelZF_SafeChat,1,0,3,2,1,12,1,0,3,0,7,2,0,0,0,0,2,0,1
mikadomethod_kata-dotnet,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
MikaelEliasson_PayMe,18,0,0,17,0,0,0,9,0,0,0,1,0,0,0,1,0,0,5
mikbe_OBS_Timer,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mikdsouza_MusicSorter,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mike-ward_Calendar,0,1,6,1,1,0,0,0,4,0,13,0,0,0,0,0,0,0,0
mikebluestein_YetAnotherApp,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mikeedwards83_VirtualSummit,0,0,0,13,2,0,0,5,0,0,0,0,0,3,0,1,0,0,0
mikefourie_RegularExpressionScratchpad,1,3,1,2,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0
MikeGaardsdal_Saato,0,0,0,16,4,2,0,6,0,0,0,0,0,0,0,1,0,0,2
mikegoatly_T4TemplateSample,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mikescott8_nwvdnug_forms,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
mikevalenty_faken,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
mikeyoon_WPFCodingTest,8,2,3,18,0,10,0,0,4,0,2,0,0,0,2,2,0,0,2
MikeZTM_MCLauncherW,1,0,1,0,1,2,0,1,0,0,3,0,0,0,0,0,0,0,0
mikhtonyuk_SekaiFrameworkNet,8,0,3,19,0,3,0,0,2,0,18,0,0,0,1,6,0,0,0
mikkelhm_Mikkelhm-Blog,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mikstar_Occulas_Maz3d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MilenPavlov_SportsStore,2,0,0,4,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0
MillerMark_UltimateDevKeyboard,0,1,9,2,1,2,0,0,6,0,31,0,0,0,2,0,0,8,0
Mimetis_SyncWinRT,70,28,54,53,37,51,2,57,98,0,8,1,0,0,12,25,10,0,54
mindcandy_lu-battle-rpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mindrevolution_uClamAV,4,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mingceng_merge-gridviewcell,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mintyben_MyNetFramework,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
mio991_REST_Server,0,0,1,1,0,0,0,0,0,0,11,0,0,0,0,2,0,0,2
mirabeau-nl_DatabaseReleaseTool,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
mirhagk_BF_Optimizer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mironiasty_Stuff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mitko100_CSharp,36,0,2,49,0,0,0,6,0,0,14,0,0,0,0,16,0,0,0
mjlefevre_CfgDotNet,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
mkalten_TUIO11_NET,0,0,6,6,12,0,0,0,3,0,9,0,0,0,6,0,12,0,12
mkmpvtltd1_SQl-Web-Admin,2,0,0,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
mknayak_simple-oauth2,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
mkorz_Integra,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mkoscielniak_SSMScripter,8,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mlittle_avaya-moagent-client,2,1,1,1,7,5,0,2,3,0,0,1,0,0,0,0,0,0,0
mlorbetske_n3p-mvvm,3,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
mmaitre314_TrafficMonitor,25,0,0,33,0,4,0,10,0,0,6,0,0,0,0,0,0,0,0
mmintz1_SWE6633,5,0,0,7,1,0,0,11,0,0,2,0,0,0,0,1,0,0,0
moadh_FlashScore,6,0,0,11,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
ModernSteward_ModernSteward,7,0,3,3,0,13,0,1,0,0,2,0,0,0,0,0,0,0,0
modiCAS_prism,100,7,6,109,9,14,0,8,0,0,6,2,0,0,0,6,0,0,20
modo-lv_XsdDownloader,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
mogade_mogade-csharp,20,0,0,6,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0
MohammadYounes_OWIN-MixedAuth,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mohemohe_Rhinemaidens.Lorelei,1,1,1,2,9,0,0,3,1,0,1,0,0,0,1,1,0,0,0
mojtaba-khallash_NHazm,1,2,0,6,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0
moljac_Xamarin.SignalR.1.1.4,33,20,10,91,26,1,0,18,39,0,8,0,0,0,0,15,0,0,8
moltin_csharp-sdk,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
momenh_ge.eas,1,1,0,2,5,5,0,0,0,0,0,1,0,0,0,0,0,0,0
mones88_PasswordBook,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
MonoCross_CustomerManagement,6,0,0,2,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0
monoscape_monoscape,75,1,3,29,63,10,0,9,2,0,3,2,0,0,0,1,4,0,13
mono_dbus-sharp-glib,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
MonsterFag_YouMetATerribleFateHaventYou,21,34,19,28,69,87,7,5,33,3,395,10,0,0,15,13,44,3,9
monstrU_GuestBookMVC,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
morfeillo_AD,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
moto2002_UnitySocket,21,6,15,21,6,0,0,0,48,0,309,3,0,0,6,9,0,0,6
mplynch_fractalgen,1,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0
mqcloud_csharp,15,0,0,13,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0
mqrelly_ColorChannelMixer,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MrCircuit_XAMLMarkupExtensions,0,8,0,4,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0
MRCollective_AspNet.Mvc.Grid,4,3,3,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1
MRCollective_MiniProfiler.NHibernate,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mrdrbob_NFountain,12,3,1,1,3,3,0,0,2,0,9,0,0,0,0,0,1,0,1
mrpeu_ExcelSummarizer,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MrTiggr_Murphy,4,1,2,4,26,3,0,3,10,0,55,2,0,0,0,0,0,0,3
mrward_kbinding-sharpdevelop,11,0,1,8,5,0,0,2,2,0,2,0,0,0,0,0,0,0,0
mrward_xdt,1,1,6,0,0,0,0,0,2,0,12,0,0,0,0,0,0,0,0
ms-iot_sample-rccar,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
msarca_html5,0,0,2,0,13,6,0,0,5,0,4,0,0,0,0,0,0,0,0
mschuler_Lifx.Lib,6,0,1,9,3,5,0,4,0,0,3,2,0,0,0,1,0,0,0
MSiccDev_PortableUserVoice,20,0,0,7,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0
msin_WpfMdiApp1,3,0,0,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
msl2430_PCBSSPhoenix,10,0,0,16,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0
MSOpenTech_vipr-t4templatewriter,1,0,0,5,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1
msoriano0202_MV5FinalExam,6,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
msusur_DependencyInjection-Implementation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
mszcool_AzureFiles2014Sample,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mtapalla_XsaLib,1,0,0,1,2,1,0,0,1,0,9,0,0,0,0,0,0,0,6
mtconnect_mtlinq,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
mthogan_CobaltCassandra,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mtolly_X360,8,5,5,27,4,14,0,9,13,0,118,0,0,0,1,0,0,2,7
mtutty_SeleniumScriptRunner,6,2,2,2,2,3,0,4,4,0,0,0,0,0,0,0,0,0,0
mtysgithub_LAN_Communication_Framework,28,10,22,57,170,8,15,2,71,2,398,3,0,13,65,17,15,8,4
