LOC,TotalImplSmells,TotalDesignSmells,ImplSmellDensity,DesignSmellDensity,,,
9771,556,160,56.90308054,16.37498721,,,
246,8,1,32.5203252,4.06504065,,,
2662,59,12,22.16378663,4.507888805,,,
14893,2047,111,137.4471228,7.453165917,,,
1290,43,2,33.33333333,1.550387597,,,
1790,130,8,72.62569832,4.469273743,,,
3550,59,27,16.61971831,7.605633803,,,
169,1,1,5.917159763,5.917159763,,,
216,8,5,37.03703704,23.14814815,,,
273,4,1,14.65201465,3.663003663,,,
136,1,0,7.352941176,0,,,
3888,390,49,100.308642,12.60288066,,,
3899,251,52,64.37548089,13.33675301,,,
1211,5,17,4.128819158,14.03798514,,,
30967,389,121,12.56175929,3.907385281,,,
684,9,9,13.15789474,13.15789474,,,
300,13,3,43.33333333,10,,,
103979,2893,864,27.82292578,8.309370161,,,
431,5,17,11.60092807,39.44315545,,,
2070,64,24,30.9178744,11.5942029,,,
191,4,3,20.94240838,15.70680628,,,
2865,596,46,208.0279232,16.05584642,,,
14944,191,121,12.78104925,8.096895075,,,
382,6,8,15.70680628,20.94240838,,,
220763,10390,2201,47.06404606,9.969967794,,,
25064,2152,251,85.86019789,10.01436323,,,
684,13,3,19.00584795,4.385964912,,,
29888,151,750,5.052194861,25.09368308,,,
982,23,11,23.42158859,11.20162933,,,
1469,167,52,113.6827774,35.39823009,,,
386,3,12,7.772020725,31.0880829,,,
1138,30,7,26.36203866,6.151142355,,,
1085,94,13,86.6359447,11.98156682,,,
331,0,5,0,15.10574018,,,
10388,174,95,16.75009626,9.145167501,,,
399,4,0,10.02506266,0,,,
635,22,26,34.64566929,40.94488189,,,
1242,35,6,28.18035427,4.830917874,,,
2194,23,56,10.48313582,25.52415679,,,
4612,110,31,23.85082394,6.721595837,,,
3580,260,14,72.62569832,3.910614525,,,
1062,12,8,11.29943503,7.532956685,,,
6222,121,100,19.44712311,16.07200257,,,
1669,11,43,6.590772918,25.7639305,,,
0,0,0,0,0,,,
446,0,4,0,8.968609865,,,
2260,168,23,74.33628319,10.17699115,,,
1222,93,9,76.10474632,7.36497545,,,
1136,84,7,73.94366197,6.161971831,,,
273,9,1,32.96703297,3.663003663,,,
2344,12,17,5.119453925,7.252559727,,,
48200,218,1158,4.522821577,24.02489627,,,
536,10,11,18.65671642,20.52238806,,,
1217,28,31,23.00739523,25.47247329,,,
5528,1139,33,206.0419682,5.969609262,,,
11383,175,100,15.37380304,8.785030308,,,
4930,203,50,41.17647059,10.14198783,,,
228,18,2,78.94736842,8.771929825,,,
292,1,5,3.424657534,17.12328767,,,
0,0,0,0,0,,,
5811,87,73,14.97160558,12.56238169,,,
1100,155,2,140.9090909,1.818181818,,,
67587,1929,734,28.54099161,10.86007664,,,
951,182,9,191.3774974,9.463722397,,,
1511,330,8,218.3984116,5.294506949,,,
11109,115,113,10.35196687,10.17193267,,,
24,1,2,41.66666667,83.33333333,,,
9547,386,81,40.43154918,8.484340631,,,
134,1,1,7.462686567,7.462686567,,,
1130,43,37,38.05309735,32.74336283,,,
3827,1299,67,339.4303632,17.50718579,,,
1011,19,17,18.79327399,16.81503462,,,
332,9,4,27.10843373,12.04819277,,,
3531,44,69,12.46105919,19.54120646,,,
5500,232,42,42.18181818,7.636363636,,,
405,11,4,27.16049383,9.87654321,,,
1274,79,10,62.00941915,7.849293564,,,
214,6,1,28.03738318,4.672897196,,,
177,5,1,28.24858757,5.649717514,,,
216,1,1,4.62962963,4.62962963,,,
0,0,0,0,0,,,
121,2,3,16.52892562,24.79338843,,,
2073,15,46,7.235890014,22.19006271,,,
3908,62,48,15.86489253,12.28249744,,,
844,0,2,0,2.369668246,,,
888,94,7,105.8558559,7.882882883,,,
656,48,10,73.17073171,15.24390244,,,
961,30,28,31.21748179,29.13631634,,,
14347,1485,119,103.5059594,8.294416951,,,
7814,670,108,85.74353724,13.8213463,,,
601,7,4,11.64725458,6.655574043,,,
138710,5433,1447,39.16804845,10.43183621,,,
9144,267,77,29.19947507,8.420822397,,,
307,4,4,13.02931596,13.02931596,,,
1100,14,14,12.72727273,12.72727273,,,
2353,52,50,22.09944751,21.24946876,,,
1632,14,14,8.578431373,8.578431373,,,
0,0,0,0,0,,,
4107,105,80,25.56610665,19.4789384,,,
100,26,2,260,20,,,
10530,150,65,14.24501425,6.172839506,,,
10159,1061,157,104.4394133,15.454277,,,
2491,625,14,250.9032517,5.620232838,,,
4906,185,143,37.70892784,29.14798206,,,
1010,162,5,160.3960396,4.95049505,,,
1478,291,41,196.8876861,27.74018945,,,
2384,54,46,22.65100671,19.29530201,,,
6,0,4,0,666.6666667,,,
242,1,4,4.132231405,16.52892562,,,
416,9,1,21.63461538,2.403846154,,,
451,13,2,28.8248337,4.4345898,,,
694,6,8,8.645533141,11.52737752,,,
2562,86,39,33.56752537,15.22248244,,,
375,7,12,18.66666667,32,,,
54,0,6,0,111.1111111,,,
1766,33,15,18.68629672,8.493771234,,,
2137,74,31,34.62798315,14.50631727,,,
16177,190,294,11.74507016,18.17395067,,,
13399,250,64,18.65810881,4.776475856,,,
1803,184,43,102.0521353,23.84914032,,,
2000,61,14,30.5,7,,,
1680,58,4,34.52380952,2.380952381,,,
1491,449,11,301.1401744,7.377598927,,,
2294,172,12,74.97820401,5.231037489,,,
107,0,3,0,28.03738318,,,
1613,1,78,0.619962802,48.35709857,,,
49,0,7,0,142.8571429,,,
11409,323,200,28.31098256,17.53002016,,,
1195,69,10,57.74058577,8.368200837,,,
753,7,26,9.296148738,34.52855246,,,
7997,2110,53,263.8489434,6.627485307,,,
2971,63,37,21.20498149,12.45371929,,,
1183,102,12,86.22147084,10.14370245,,,
4891,240,22,49.06971989,4.498057657,,,
82,1,2,12.19512195,24.3902439,,,
5108,1636,19,320.2819107,3.719655442,,,
54477,3092,722,56.75789783,13.25329956,,,
60448,1109,6,18.34634727,0.099258867,,,
19254,898,209,46.63965929,10.8548873,,,
709,17,2,23.977433,2.820874471,,,
1379,123,9,89.19506889,6.526468455,,,
2440,49,56,20.08196721,22.95081967,,,
887,54,18,60.87936866,20.29312289,,,
174,9,4,51.72413793,22.98850575,,,
16711,1091,130,65.28633834,7.779307043,,,
4423,74,85,16.73072575,19.21772553,,,
1253,11,27,8.778930567,21.54828412,,,
184,6,1,32.60869565,5.434782609,,,
749,5,13,6.675567423,17.3564753,,,
35098,1811,421,51.59838167,11.99498547,,,
345,60,3,173.9130435,8.695652174,,,
864,15,26,17.36111111,30.09259259,,,
0,0,0,0,0,,,
993,34,14,34.23967774,14.09869084,,,
1088,100,8,91.91176471,7.352941176,,,
1050,73,20,69.52380952,19.04761905,,,
6395,314,51,49.10086005,7.974980453,,,
38668,5372,557,138.9262439,14.4046757,,,
2228,33,14,14.81149013,6.283662478,,,
842,19,1,22.56532067,1.187648456,,,
90,3,4,33.33333333,44.44444444,,,
153,1,4,6.535947712,26.14379085,,,
5498,1588,35,288.8323027,6.365951255,,,
1086,53,9,48.80294659,8.287292818,,,
401,31,2,77.30673317,4.987531172,,,
5842,137,30,23.45087299,5.135227662,,,
0,0,0,0,0,,,
136,6,1,44.11764706,7.352941176,,,
2328,131,11,56.27147766,4.725085911,,,
28709,311,138,10.83283988,4.806854993,,,
2381,113,36,47.45905082,15.11969761,,,
843,10,56,11.8623962,66.42941874,,,
1642,554,9,337.3934227,5.481120585,,,
597,17,12,28.47571189,20.10050251,,,
323,0,3,0,9.287925697,,,
253,2,2,7.90513834,7.90513834,,,
4637,93,32,20.05607074,6.901013586,,,
5098,175,33,34.32718713,6.473126716,,,
1584,33,11,20.83333333,6.944444444,,,
25280,524,302,20.7278481,11.94620253,,,
14018,968,78,69.05407333,5.564274504,,,
209,15,4,71.77033493,19.13875598,,,
0,0,0,0,0,,,
393,9,10,22.90076336,25.44529262,,,
11581,292,190,25.21371211,16.40618254,,,
17275,532,221,30.7959479,12.79305355,,,
1571,123,15,78.2940802,9.548058561,,,
3524,522,27,148.1271283,7.661748014,,,
0,0,0,0,0,,,
38324,413,264,10.7765369,6.888633754,,,
1010,11,20,10.89108911,19.8019802,,,
11652,507,192,43.51184346,16.47785788,,,
71,0,5,0,70.42253521,,,
1633,38,31,23.27005511,18.98346601,,,
602,38,3,63.12292359,4.983388704,,,
535,78,1,145.7943925,1.869158879,,,
10200,121,668,11.8627451,65.49019608,,,
448,5,3,11.16071429,6.696428571,,,
651,54,2,82.94930876,3.072196621,,,
870,49,10,56.32183908,11.49425287,,,
15272,1347,94,88.2006286,6.155055003,,,
94,0,5,0,53.19148936,,,
27441,4800,81,174.920739,2.951787471,,,
8873,173,115,19.49735152,12.96066719,,,
277,6,4,21.66064982,14.44043321,,,
2109,128,50,60.69227122,23.70791844,,,
3059,421,14,137.6266754,4.576659039,,,
445,0,1,0,2.247191011,,,
2025,22,21,10.86419753,10.37037037,,,
2516,475,15,188.7917329,5.961844197,,,
1050,15,19,14.28571429,18.0952381,,,
123,0,2,0,16.2601626,,,
6453,109,83,16.89136836,12.86223462,,,
193036,5916,1955,30.64713318,10.12764458,,,
3114,3958,15,1271.03404,4.816955684,,,
517,3,25,5.80270793,48.35589942,,,
1179,79,7,67.00593723,5.937234945,,,
218,6,0,27.52293578,0,,,
722,34,7,47.09141274,9.695290859,,,
1900,44,8,23.15789474,4.210526316,,,
2004,19,22,9.481037924,10.97804391,,,
847,19,10,22.43211334,11.80637544,,,
488,12,7,24.59016393,14.3442623,,,
423,0,18,0,42.55319149,,,
652,20,1,30.67484663,1.533742331,,,
195171,7105,1523,36.40397395,7.803413417,,,
413,7,3,16.94915254,7.263922518,,,
171,18,1,105.2631579,5.847953216,,,
186,10,12,53.76344086,64.51612903,,,
1320,16,15,12.12121212,11.36363636,,,
662,38,4,57.40181269,6.042296073,,,
37371,649,280,17.36640711,7.492440663,,,
2139,38,56,17.76531089,26.18045816,,,
1919,158,14,82.33454924,7.295466389,,,
409,0,8,0,19.5599022,,,
122628,0,259,0,2.112078807,,,
3783,399,74,105.4718477,19.56119482,,,
1125,60,26,53.33333333,23.11111111,,,
978,91,12,93.04703476,12.26993865,,,
3497,62,42,17.72948241,12.01029454,,,
718,45,5,62.67409471,6.963788301,,,
391,2,4,5.115089514,10.23017903,,,
131,0,14,0,106.870229,,,
1135,11,24,9.691629956,21.14537445,,,
0,0,0,0,0,,,
4683,134,35,28.61413624,7.473841555,,,
344,1,3,2.906976744,8.720930233,,,
245,13,18,53.06122449,73.46938776,,,
270,8,6,29.62962963,22.22222222,,,
505,24,4,47.52475248,7.920792079,,,
27917,2274,303,81.45574381,10.85360175,,,
439,13,4,29.61275626,9.111617312,,,
7659,41,132,5.353179266,17.23462593,,,
77525,1512,709,19.503386,9.145436956,,,
1689,60,9,35.52397869,5.328596803,,,
2218,457,6,206.0414788,2.705139766,,,
2031,19,41,9.354997538,20.18709995,,,
4684,580,9,123.8257899,1.921434671,,,
8,0,1,0,125,,,
1955,41,12,20.97186701,6.138107417,,,
1960,20,58,10.20408163,29.59183673,,,
6396,233,59,36.42901814,9.224515322,,,
1755,140,24,79.77207977,13.67521368,,,
3510,122,43,34.75783476,12.25071225,,,
1973,25,34,12.6710593,17.23264065,,,
42618,15338,205,359.8948801,4.810174105,,,
1402,50,28,35.66333809,19.97146933,,,
5142,144,60,28.00466744,11.66861144,,,
658,0,5,0,7.598784195,,,
111,3,4,27.02702703,36.03603604,,,
2136,99,13,46.34831461,6.086142322,,,
3444,1271,23,369.047619,6.678281069,,,
3641,3227,16,886.2949739,4.394397144,,,
371,6,2,16.17250674,5.39083558,,,
264,6,12,22.72727273,45.45454545,,,
2377,117,11,49.22170804,4.627681952,,,
147,0,2,0,13.60544218,,,
115,0,1,0,8.695652174,,,
39638,2570,278,64.83677279,7.013471921,,,
119,1,1,8.403361345,8.403361345,,,
2383,16,34,6.714225766,14.26772975,,,
679,3,14,4.41826215,20.6185567,,,
1051,3,11,2.854424358,10.46622265,,,
1109,7,3,6.311992786,2.705139766,,,
93,0,8,0,86.02150538,,,
213,13,1,61.03286385,4.694835681,,,
1304,10,34,7.668711656,26.07361963,,,
951,18,6,18.92744479,6.309148265,,,
646,3,3,4.643962848,4.643962848,,,
119,18,0,151.2605042,0,,,
942,10,2,10.61571125,2.123142251,,,
326,4,2,12.26993865,6.134969325,,,
1179,239,6,202.7141645,5.089058524,,,
981,15,5,15.29051988,5.096839959,,,
763,11,8,14.41677588,10.48492792,,,
3269,68,46,20.80146834,14.07158152,,,
1896,51,30,26.89873418,15.82278481,,,
2016,138,45,68.45238095,22.32142857,,,
1178,31,9,26.31578947,7.640067912,,,
1866,42,28,22.50803859,15.00535906,,,
31823,358,93,11.24972504,2.922414606,,,
751,25,5,33.28894807,6.657789614,,,
285,24,3,84.21052632,10.52631579,,,
353,2,6,5.66572238,16.99716714,,,
55372,5254,470,94.8855017,8.488044499,,,
1370,144,2,105.1094891,1.459854015,,,
964,7,19,7.261410788,19.70954357,,,
366,12,4,32.78688525,10.92896175,,,
367,14,2,38.14713896,5.449591281,,,
419,15,1,35.79952267,2.386634845,,,
773,6,18,7.761966365,23.28589909,,,
1273,37,11,29.06520031,8.641005499,,,
3037,90,31,29.63450774,10.20744155,,,
826,32,6,38.7409201,7.263922518,,,
43,0,1,0,23.25581395,,,
1582,46,16,29.07711757,10.11378003,,,
310,1,11,3.225806452,35.48387097,,,
9148,655,183,71.6003498,20.00437254,,,
120,0,3,0,25,,,
844,22,11,26.06635071,13.03317536,,,
183,1,8,5.464480874,43.71584699,,,
517,2,1,3.868471954,1.934235977,,,
1278,32,23,25.03912363,17.99687011,,,
1145,12,10,10.48034934,8.733624454,,,
262,18,12,68.70229008,45.80152672,,,
200,2,10,10,50,,,
530,7,12,13.20754717,22.64150943,,,
3196,78,24,24.40550688,7.509386733,,,
246,5,5,20.32520325,20.32520325,,,
672,5,8,7.44047619,11.9047619,,,
7433,255,46,34.30647114,6.188618324,,,
2613,108,18,41.33180253,6.888633754,,,
3789,125,39,32.99023489,10.29295329,,,
386,8,5,20.7253886,12.95336788,,,
35766,1342,567,37.52166862,15.85304479,,,
2064,113,23,54.74806202,11.14341085,,,
894,9,10,10.06711409,11.18568233,,,
45922,5385,437,117.2640564,9.516136057,,,
1106,60,9,54.24954792,8.137432188,,,
2139,40,64,18.70032726,29.92052361,,,
121,6,1,49.58677686,8.26446281,,,
32082,1125,208,35.06639237,6.483386323,,,
1806,68,10,37.65227021,5.53709856,,,
2363,64,20,27.08421498,8.463817182,,,
604,12,2,19.86754967,3.311258278,,,
1479,60,19,40.56795132,12.84651792,,,
1938,82,42,42.31166151,21.67182663,,,
5554,17,790,3.06085704,142.2398272,,,
441,5,4,11.33786848,9.070294785,,,
42,2,1,47.61904762,23.80952381,,,
3267,26,156,7.958371595,47.75022957,,,
1103,34,18,30.82502267,16.31912965,,,
3935,22,36,5.590851334,9.14866582,,,
1732,60,11,34.64203233,6.351039261,,,
649,8,7,12.32665639,10.78582435,,,
1437,48,18,33.40292276,12.52609603,,,
38072,1014,360,26.63374659,9.455768018,,,
363,2,16,5.509641873,44.07713499,,,
1176,52,20,44.21768707,17.00680272,,,
1536,86,12,55.98958333,7.8125,,,
1998,152,43,76.07607608,21.52152152,,,
260,0,10,0,38.46153846,,,
1200,46,3,38.33333333,2.5,,,
131227,5865,1159,44.6935463,8.832023898,,,
6099,160,32,26.23380882,5.246761764,,,
117774,3415,921,28.99621309,7.820062153,,,
38732,1470,291,37.9531137,7.513167407,,,
356,21,6,58.98876404,16.85393258,,,
179,5,2,27.93296089,11.17318436,,,
1038,88,9,84.77842004,8.670520231,,,
68,0,8,0,117.6470588,,,
2946,65,41,22.06381534,13.91717583,,,
152,0,1,0,6.578947368,,,
304,14,11,46.05263158,36.18421053,,,
1466,260,3,177.3533424,2.04638472,,,
926,6,19,6.479481641,20.51835853,,,
0,0,0,0,0,,,
4457,244,22,54.7453444,4.936055643,,,
1453,31,14,21.33516862,9.63523744,,,
2054,102,51,49.65920156,24.82960078,,,
1525,21,16,13.7704918,10.49180328,,,
4632,198,114,42.74611399,24.61139896,,,
809,3,11,3.708281829,13.59703337,,,
239,30,4,125.5230126,16.73640167,,,
41761,3218,647,77.05754173,15.49292402,,,
1266,780,6,616.1137441,4.739336493,,,
372,9,10,24.19354839,26.88172043,,,
235,29,2,123.4042553,8.510638298,,,
1047,14,5,13.37153773,4.775549188,,,
439,19,3,43.28018223,6.833712984,,,
264,4,3,15.15151515,11.36363636,,,
2093,36,42,17.20019111,20.06688963,,,
620,27,19,43.5483871,30.64516129,,,
1844,115,40,62.36442516,21.69197397,,,
2039,47,57,23.05051496,27.95487984,,,
25111,400,616,15.92927402,24.531082,,,
4758,63,42,13.2408575,8.827238335,,,
4758,63,42,13.2408575,8.827238335,,,
429,1,4,2.331002331,9.324009324,,,
2548,56,40,21.97802198,15.69858713,,,
1954,16,48,8.188331627,24.56499488,,,
75,0,1,0,13.33333333,,,
2064,28,23,13.56589147,11.14341085,,,
337,11,12,32.64094955,35.60830861,,,
2806,179,40,63.79187455,14.2551675,,,
765,9,10,11.76470588,13.07189542,,,
63584,14658,760,230.529693,11.9526925,,,
28216,1328,285,47.06549475,10.10065211,,,
3791,187,28,49.32735426,7.385914007,,,
49568,2287,779,46.13863783,15.71578438,,,
9109,15,101,1.646723021,11.08793501,,,
1337,15,5,11.21914734,3.739715782,,,
284,4,2,14.08450704,7.042253521,,,
752,8,11,10.63829787,14.62765957,,,
719,5,7,6.954102921,9.735744089,,,
0,0,0,0,0,,,
1453,205,5,141.0874054,3.441156228,,,
19835,1564,185,78.85051676,9.326947315,,,
444,38,8,85.58558559,18.01801802,,,
125,0,2,0,16,,,
821,15,22,18.27040195,26.79658952,,,
821,15,22,18.27040195,26.79658952,,,
1556,29,25,18.63753213,16.06683805,,,
1307,21,2,16.06732976,1.530221882,,,
430,44,3,102.3255814,6.976744186,,,
228,5,7,21.92982456,30.70175439,,,
1201,431,18,358.8676103,14.98751041,,,
2111,79,14,37.42302226,6.631927996,,,
3502,22,48,6.2821245,13.70645346,,,
213,5,1,23.4741784,4.694835681,,,
11316,366,161,32.34358431,14.22764228,,,
1647,24,21,14.571949,12.75045537,,,
809,8,10,9.888751545,12.36093943,,,
5218,237,68,45.41970103,13.03181296,,,
290,6,2,20.68965517,6.896551724,,,
8396,273,59,32.51548356,7.027155788,,,
1361,29,40,21.30786187,29.3901543,,,
65,0,1,0,15.38461538,,,
360,2,4,5.555555556,11.11111111,,,
62,1,1,16.12903226,16.12903226,,,
2571,14,88,5.445352003,34.22792688,,,
840,3,21,3.571428571,25,,,
1152,7,35,6.076388889,30.38194444,,,
2910,53,21,18.21305842,7.216494845,,,
394,7,4,17.76649746,10.15228426,,,
1068,64,32,59.92509363,29.96254682,,,
181,0,7,0,38.67403315,,,
75,16,1,213.3333333,13.33333333,,,
2591,180,19,69.47124662,7.333076032,,,
8980,401,184,44.65478842,20.48997773,,,
1353,137,8,101.2564671,5.912786401,,,
2325,102,45,43.87096774,19.35483871,,,
225,0,6,0,26.66666667,,,
8327,215,105,25.81962291,12.60958328,,,
6709,197,34,29.36354151,5.067819347,,,
2943,75,19,25.4841998,6.455997282,,,
8077,291,110,36.0282283,13.61891792,,,
396,18,1,45.45454545,2.525252525,,,
874,18,86,20.59496568,98.39816934,,,
768,13,12,16.92708333,15.625,,,
2178,90,11,41.32231405,5.050505051,,,
2607,75,61,28.76869965,23.39854239,,,
627,9,7,14.35406699,11.16427432,,,
2142,28,39,13.07189542,18.20728291,,,
321,0,8,0,24.92211838,,,
1801,24,19,13.32593004,10.54969461,,,
667,48,2,71.96401799,2.99850075,,,
1335,8,6,5.992509363,4.494382022,,,
32617,1184,259,36.30008891,7.940644449,,,
4483,109,79,24.3140754,17.62212804,,,
20831,761,161,36.53209159,7.728865633,,,
5425,205,36,37.78801843,6.6359447,,,
17171,703,120,40.94112166,6.988527168,,,
683,7,2,10.2489019,2.928257687,,,
405,9,5,22.22222222,12.34567901,,,
4213,113,97,26.82174223,23.02397342,,,
616,30,6,48.7012987,9.74025974,,,
816,14,6,17.15686275,7.352941176,,,
279,10,3,35.84229391,10.75268817,,,
1901,29,24,15.25512888,12.62493425,,,
1676,11,12,6.563245823,7.159904535,,,
197,39,2,197.9695431,10.15228426,,,
257,52,2,202.3346304,7.782101167,,,
35104,6554,100,186.7023701,2.848678213,,,
40139,4681,125,116.6197464,3.114178231,,,
524,21,5,40.07633588,9.541984733,,,
777,12,14,15.44401544,18.01801802,,,
5546,155,102,27.94807068,18.39163361,,,
4435,191,28,43.06651635,6.313416009,,,
142127,8582,1256,60.38261555,8.837166759,,,
145723,477,3398,3.273333654,23.31821332,,,
841,21,18,24.97027348,21.40309156,,,
602,48,1,79.73421927,1.661129568,,,
32409,1267,241,39.09407881,7.436205992,,,
21,3,0,142.8571429,0,,,
8206,382,174,46.55130392,21.20399708,,,
2965,42,46,14.16526138,15.5143339,,,
21526,3265,178,151.6770417,8.269069962,,,
1399,1,75,0.714796283,53.60972123,,,
16438,1438,131,87.48022874,7.969339336,,,
1551,39,12,25.1450677,7.736943907,,,
59829,2293,762,38.32589547,12.73629845,,,
10893,95,175,8.721197099,16.06536308,,,
131,1,4,7.633587786,30.53435115,,,
1521,22,20,14.46416831,13.14924392,,,
1584,35,10,22.0959596,6.313131313,,,
8224,1751,79,212.9134241,9.606031128,,,
186461,4946,1400,26.52565416,7.508272507,,,
256,84,1,328.125,3.90625,,,
1517,40,7,26.36783125,4.614370468,,,
531248,11113,6734,20.91866699,12.67581243,,,
283,2,9,7.067137809,31.80212014,,,
1486,8,16,5.383580081,10.76716016,,,
4430,159,38,35.89164786,8.577878104,,,
4523,201,40,44.43953128,8.843687818,,,
338,3,14,8.875739645,41.42011834,,,
526,4,14,7.604562738,26.61596958,,,
3671,179,26,48.76055571,7.082538818,,,
586,90,12,153.5836177,20.4778157,,,
10227,794,87,77.63762589,8.506893517,,,
110,1,4,9.090909091,36.36363636,,,
1407,0,29,0,20.61122957,,,
3094,53,38,17.12992889,12.28183581,,,
4406,72,48,16.3413527,10.89423513,,,
148,1,1,6.756756757,6.756756757,,,
566,8,5,14.13427562,8.833922261,,,
28,1,0,35.71428571,0,,,
104226,3558,1739,34.13735536,16.68489628,,,
197,0,5,0,25.38071066,,,
431,48,9,111.3689095,20.88167053,,,
2233,118,24,52.84370802,10.74787282,,,
158,16,3,101.2658228,18.98734177,,,
1993,74,6,37.12995484,3.010536879,,,
3265,24,60,7.350689127,18.37672282,,,
472,104,1,220.3389831,2.118644068,,,
6126,102,101,16.6503428,16.48710415,,,
347,0,8,0,23.05475504,,,
783,12,12,15.3256705,15.3256705,,,
330458,4137,1865,12.5189888,5.643682404,,,
276,10,4,36.23188406,14.49275362,,,
272,0,2,0,7.352941176,,,
299,0,5,0,16.72240803,,,
223,3,4,13.4529148,17.93721973,,,
491,4,7,8.146639511,14.25661914,,,
5743,57,40,9.925126241,6.965000871,,,
9317,157,240,16.85091768,25.7593646,,,
7063,259,51,36.66997027,7.220727736,,,
12834,441,62,34.36185133,4.830917874,,,
175,4,3,22.85714286,17.14285714,,,
4662,1154,63,247.5332475,13.51351351,,,
158,6,2,37.97468354,12.65822785,,,
57532,964,2413,16.75589237,41.94187583,,,
346,41,4,118.4971098,11.56069364,,,
328,8,9,24.3902439,27.43902439,,,
193,0,5,0,25.90673575,,,
9135,3633,42,397.7011494,4.597701149,,,
600,17,5,28.33333333,8.333333333,,,
5445,92,62,16.89623508,11.3865932,,,
468,25,3,53.41880342,6.41025641,,,
768,360,6,468.75,7.8125,,,
525,1,6,1.904761905,11.42857143,,,
1303,93,4,71.37375288,3.069838833,,,
4289,55,65,12.82350198,15.1550478,,,
2580,23,56,8.914728682,21.70542636,,,
3523,197,7,55.91825149,1.986942946,,,
735,23,3,31.29251701,4.081632653,,,
832,31,4,37.25961538,4.807692308,,,
680,0,22,0,32.35294118,,,
484,0,1,0,2.066115702,,,
512,36,2,70.3125,3.90625,,,
1908,74,29,38.78406709,15.19916143,,,
122,2,2,16.39344262,16.39344262,,,
35752,834,358,23.3273663,10.01342582,,,
2969,130,30,43.78578646,10.10441226,,,
257,4,5,15.56420233,19.45525292,,,
1079,5,15,4.633920297,13.90176089,,,
712,16,12,22.47191011,16.85393258,,,
4790,7,81,1.461377871,16.91022965,,,
72,2,2,27.77777778,27.77777778,,,
337,3,9,8.902077151,26.70623145,,,
1480,30,25,20.27027027,16.89189189,,,
35233,2094,188,59.432918,5.335906678,,,
378,10,2,26.45502646,5.291005291,,,
973,27,12,27.74922919,12.33299075,,,
452,17,2,37.61061947,4.424778761,,,
